t,u,v,w,p,q,r,phi,theta,psi,north,east,down,aileron,elevator,rudder,throttle1,throttle2
6.300000000000000000e+01,1.250705554448442740e+02,0.000000000000000000e+00,-1.202250831265630993e+01,0.000000000000000000e+00,-1.074040626676028148e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.522055923767207997e-01,0.000000000000000000e+00,7.900476550178192156e+03,0.000000000000000000e+00,1.819344629573595967e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
6.400000000000000000e+01,1.254546573266695333e+02,0.000000000000000000e+00,-1.205941287110781523e+01,0.000000000000000000e+00,-1.013350468152698740e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.626515054830227403e-01,0.000000000000000000e+00,8.024664272567410080e+03,0.000000000000000000e+00,1.839562953099445394e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
6.500000000000000000e+01,1.259177639388935006e+02,0.000000000000000000e+00,-1.210296063081166906e+01,0.000000000000000000e+00,-9.427440996883966473e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.724395404164018930e-01,0.000000000000000000e+00,8.149058675506535110e+03,0.000000000000000000e+00,1.861112638086533934e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
6.600000000000000000e+01,1.264496660855371175e+02,0.000000000000000000e+00,-1.215222910715524485e+01,0.000000000000000000e+00,-8.639200074100095508e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.814789931178228177e-01,0.000000000000000000e+00,8.273734602191563681e+03,0.000000000000000000e+00,1.883926721041571682e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
6.700000000000000000e+01,1.270398077551353566e+02,0.000000000000000000e+00,-1.220627679557549428e+01,0.000000000000000000e+00,-7.785947712834488145e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.896962729234244804e-01,0.000000000000000000e+00,8.398760801412639921e+03,0.000000000000000000e+00,1.907927230277815852e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
6.800000000000000000e+01,1.276774699675037397e+02,0.000000000000000000e+00,-1.226415799086365332e+01,0.000000000000000000e+00,-6.884601843407780856e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.970348642818725904e-01,0.000000000000000000e+00,8.524199553326387104e+03,0.000000000000000000e+00,1.933026509015298188e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
6.900000000000000000e+01,1.283519444179783306e+02,0.000000000000000000e+00,-1.232493641068687396e+01,0.000000000000000000e+00,-5.951467243530992463e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.034548905500200622e-01,0.000000000000000000e+00,8.650106323520371006e+03,0.000000000000000000e+00,1.959128602572069212e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.000000000000000000e+01,1.290526933937046579e+02,0.000000000000000000e+00,-1.238769749748829874e+01,0.000000000000000000e+00,-5.001940970332550279e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.089323475312696909e-01,0.000000000000000000e+00,8.776529452910837790e+03,0.000000000000000000e+00,1.986130694142618950e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.100000000000000000e+01,1.297694934019323796e+02,0.000000000000000000e+00,-1.245155932591016779e+01,0.000000000000000000e+00,-4.050289681322493535e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.134580785121380830e-01,0.000000000000000000e+00,8.903509892818963635e+03,0.000000000000000000e+00,2.013924572400996567e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.200000000000000000e+01,1.304925608825624863e+02,0.000000000000000000e+00,-1.251568208405888605e+01,0.000000000000000000e+00,-3.109495259676099948e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.170365612314908210e-01,0.000000000000000000e+00,9.031080995517231713e+03,0.000000000000000000e+00,2.042398113294239238e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.300000000000000000e+01,1.312126592181098772e+02,0.000000000000000000e+00,-1.257927612906573955e+01,0.000000000000000000e+00,-2.191161827030957670e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.196845718466684860e-01,0.000000000000000000e+00,9.159268370600626440e+03,0.000000000000000000e+00,2.071436757896825384e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.400000000000000000e+01,1.319211869679204767e+02,0.000000000000000000e+00,-1.264160864292568043e+01,0.000000000000000000e+00,-1.305475266523952816e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.214297829560937569e-01,0.000000000000000000e+00,9.288089816778890963e+03,0.000000000000000000e+00,2.100924968069438364e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.500000000000000000e+01,1.326102478241117524e+02,0.000000000000000000e+00,-1.270200893523151287e+01,0.000000000000000000e+00,-4.612055911475297578e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.223093433797795115e-01,0.000000000000000000e+00,9.417555337201629300e+03,0.000000000000000000e+00,2.130747641893140099e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.600000000000000000e+01,1.332727032145627106e+02,0.000000000000000000e+00,-1.275987245616393650e+01,0.000000000000000000e+00,3.342573918058065708e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.223684777286946468e-01,0.000000000000000000e+00,9.547667244354703143e+03,0.000000000000000000e+00,2.160791471423950043e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.700000000000000000e+01,1.339022087748868159e+02,0.000000000000000000e+00,-1.281466359644158359e+01,0.000000000000000000e+00,1.074843931420189263e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.216591345730541729e-01,0.000000000000000000e+00,9.678420358061695879e+03,0.000000000000000000e+00,2.190946226224130896e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.800000000000000000e+01,1.344932360948794496e+02,0.000000000000000000e+00,-1.286591736109693684e+01,0.000000000000000000e+00,1.755727403054804488e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.202387037405458048e-01,0.000000000000000000e+00,9.809802297356061899e+03,0.000000000000000000e+00,2.221105947364144868e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
7.900000000000000000e+01,1.350410812364633273e+02,0.000000000000000000e+00,-1.291324001106752206e+01,0.000000000000000000e+00,2.373237030193075733e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.181688162004904230e-01,0.000000000000000000e+00,9.941793864123485037e+03,0.000000000000000000e+00,2.251170038136657695e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.000000000000000000e+01,1.355418615407129437e+02,0.000000000000000000e+00,-1.295630877085501353e+01,0.000000000000000000e+00,2.924765405569057248e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.155142342035948122e-01,0.000000000000000000e+00,1.007436951360555577e+04,0.000000000000000000e+00,2.281044239555566946e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.100000000000000000e+01,1.359925022102971184e+02,0.000000000000000000e+00,-1.299487070217342222e+01,0.000000000000000000e+00,3.408674758552556697e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.123418348098132569e-01,0.000000000000000000e+00,1.020749790424309867e+04,0.000000000000000000e+00,2.310641480792644415e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.200000000000000000e+01,1.363907140870025216e+02,0.000000000000000000e+00,-1.302874084292185586e+01,0.000000000000000000e+00,3.824204856931127505e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.087196865324863815e-01,0.000000000000000000e+00,1.034114251703533773e+04,0.000000000000000000e+00,2.339882596984627071e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.300000000000000000e+01,1.367349639550365907e+02,0.000000000000000000e+00,-1.305779970837001436e+01,0.000000000000000000e+00,4.171384538095597797e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.047162163995162931e-01,0.000000000000000000e+00,1.047526233268905344e+04,0.000000000000000000e+00,2.368696909266832336e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.400000000000000000e+01,1.370244385996152801e+02,0.000000000000000000e+00,-1.308199024753458950e+01,0.000000000000000000e+00,4.450948139027121123e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.003994631137379967e-01,0.000000000000000000e+00,1.060981255339211384e+04,0.000000000000000000e+00,2.397022664390107821e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.500000000000000000e+01,1.372590037442325297e+02,0.000000000000000000e+00,-1.310131434273938389e+01,0.000000000000000000e+00,4.664257524390532511e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.958364110225344956e-01,0.000000000000000000e+00,1.074474535510228816e+04,0.000000000000000000e+00,2.424807333785529863e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.600000000000000000e+01,1.374391588840244083e+02,0.000000000000000000e+00,-1.311582893462891164e+01,0.000000000000000000e+00,4.813229978075189014e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.910923991348376427e-01,0.000000000000000000e+00,1.088001065580423165e+04,0.000000000000000000e+00,2.452007774384388995e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.700000000000000000e+01,1.375659889300651457e+02,0.000000000000000000e+00,-1.312564184874075046e+01,0.000000000000000000e+00,4.900271903591281973e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.862305993269000925e-01,0.000000000000000000e+00,1.101555688523768185e+04,0.000000000000000000e+00,2.478590255810255258e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.800000000000000000e+01,1.376411134822658369e+02,0.000000000000000000e+00,-1.313090739337522272e+01,0.000000000000000000e+00,4.928218051135676257e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.813115580533460669e-01,0.000000000000000000e+00,1.115133174210813741e+04,0.000000000000000000e+00,2.504530360673804353e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
8.900000000000000000e+01,1.376666344578740961e+02,0.000000000000000000e+00,-1.313182179212567924e+01,0.000000000000000000e+00,4.900275834265090981e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.763927962451197540e-01,0.000000000000000000e+00,1.128728292569284713e+04,0.000000000000000000e+00,2.529812766563919013e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.000000000000000000e+01,1.376450827189501922e+02,0.000000000000000000e+00,-1.312861850820434029e+01,0.000000000000000000e+00,4.819974200406946553e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.715284625662758855e-01,0.000000000000000000e+00,1.142335883000350805e+04,0.000000000000000000e+00,2.554430919902157257e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.100000000000000000e+01,1.375793642657966700e+02,0.000000000000000000e+00,-1.312156351173920399e+01,0.000000000000000000e+00,4.691116463592805153e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.667690357684527336e-01,0.000000000000000000e+00,1.155950919017193337e+04,0.000000000000000000e+00,2.578386613080107963e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.200000000000000000e+01,1.374727064941761796e+02,0.000000000000000000e+00,-1.311095053562383228e+01,0.000000000000000000e+00,4.517736484663231918e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.621610724873963960e-01,0.000000000000000000e+00,1.169568567242226527e+04,0.000000000000000000e+00,2.601689477217903459e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.300000000000000000e+01,1.373286049522075984e+02,0.000000000000000000e+00,-1.309709636035314873e+01,0.000000000000000000e+00,4.304057586396538120e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.577469974414311471e-01,0.000000000000000000e+00,1.183184240080197560e+04,0.000000000000000000e+00,2.624356403464918003e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.400000000000000000e+01,1.371507709779909021e+02,0.000000000000000000e+00,-1.308033616363261586e+01,0.000000000000000000e+00,4.054453613515419420e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.535649335945951433e-01,0.000000000000000000e+00,1.196793641569285137e+04,0.000000000000000000e+00,2.646410906021810206e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.500000000000000000e+01,1.369430805511712776e+02,0.000000000000000000e+00,-1.306101896645178684e+01,0.000000000000000000e+00,3.773411587058011964e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.496485704187702825e-01,0.000000000000000000e+00,1.210392806094697517e+04,0.000000000000000000e+00,2.667882440018422585e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.600000000000000000e+01,1.367095246506579542e+02,0.000000000000000000e+00,-1.303950320378905126e+01,0.000000000000000000e+00,3.465495457238627463e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.460270689135212185e-01,0.000000000000000000e+00,1.223978129823381823e+04,0.000000000000000000e+00,2.688805687065364509e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.700000000000000000e+01,1.364541613763491625e+02,0.000000000000000000e+00,-1.301615244517247305e+01,0.000000000000000000e+00,3.135310527464660151e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.427250025050951276e-01,0.000000000000000000e+00,1.237546394879580475e+04,0.000000000000000000e+00,2.709219820745523066e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.800000000000000000e+01,1.361810700646451551e+02,0.000000000000000000e+00,-1.299133128794299452e+01,0.000000000000000000e+00,2.787468203860967147e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.397623333335791307e-01,0.000000000000000000e+00,1.251094786425475104e+04,0.000000000000000000e+00,2.729167763566546910e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
9.900000000000000000e+01,1.358943076052974561e+02,0.000000000000000000e+00,-1.296540144421369689e+01,0.000000000000000000e+00,2.426550818532161730e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.371544237368982122e-01,0.000000000000000000e+00,1.264620902936411949e+04,0.000000000000000000e+00,2.748695445999731874e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.000000000000000000e+02,1.355978671500865289e+02,0.000000000000000000e+00,-1.293871804112536950e+01,0.000000000000000000e+00,2.057076379651420674e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.349120829405179633e-01,0.000000000000000000e+00,1.278122760064700924e+04,0.000000000000000000e+00,2.767851077227410315e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.010000000000000000e+02,1.352956393911220232e+02,0.000000000000000000e+00,-1.291162615297364624e+01,0.000000000000000000e+00,1.683463215234102953e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.330416490523825324e-01,0.000000000000000000e+00,1.291598788569094722e+04,0.000000000000000000e+00,2.786684436150760121e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.020000000000000000e+02,1.349913765771946146e+02,0.000000000000000000e+00,-1.288445758301252475e+01,0.000000000000000000e+00,1.309994597324695871e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.315451064361852274e-01,0.000000000000000000e+00,1.305047826849051125e+04,0.000000000000000000e+00,2.805246190110006864e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.030000000000000000e+02,1.346886594293938515e+02,0.000000000000000000e+00,-1.285752791208943790e+01,0.000000000000000000e+00,9.407835553871101569e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.304202383883084959e-01,0.000000000000000000e+00,1.318469108664694431e+04,0.000000000000000000e+00,2.823587247671813202e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.040000000000000000e+02,1.343908671108273154e+02,0.000000000000000000e+00,-1.283113383059333046e+01,0.000000000000000000e+00,5.797382071548599957e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.296608147748038231e-01,0.000000000000000000e+00,1.331862246646574386e+04,0.000000000000000000e+00,2.841758150771423061e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.050000000000000000e+02,1.341011503983512796e+02,0.000000000000000000e+00,-1.280555076935014824e+01,0.000000000000000000e+00,2.305280464421915901e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.292568138999736271e-01,0.000000000000000000e+00,1.345227212205669821e+04,0.000000000000000000e+00,2.859808510481131179e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.060000000000000000e+02,1.338224081953580367e+02,0.000000000000000000e+00,-1.278103084393770317e+01,0.000000000000000000e+00,-1.034482757216506735e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.291946773887090227e-01,0.000000000000000000e+00,1.358564312446355143e+04,0.000000000000000000e+00,2.877786489728258857e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.070000000000000000e+02,1.335572675125918920e+02,0.000000000000000000e+00,-1.275780112529238863e+01,0.000000000000000000e+00,-4.190930640038422047e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.294575962882954012e-01,0.000000000000000000e+00,1.371874164664463206e+04,0.000000000000000000e+00,2.895738335413754157e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.080000000000000000e+02,1.333080670275230943e+02,0.000000000000000000e+00,-1.273606224734607650e+01,0.000000000000000000e+00,-7.136369233714868251e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.300258259554414930e-01,0.000000000000000000e+00,1.385157668983310577e+04,0.000000000000000000e+00,2.913707961594524477e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.090000000000000000e+02,1.330768443111811337e+02,0.000000000000000000e+00,-1.271598735971125471e+01,0.000000000000000000e+00,-9.846626547557453622e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.308770266200193544e-01,0.000000000000000000e+00,1.398415979643292485e+04,0.000000000000000000e+00,2.931736584687150753e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.100000000000000000e+02,1.328653267839964371e+02,0.000000000000000000e+00,-1.269772143011384813e+01,0.000000000000000000e+00,-1.230125037864933293e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.319866258417098148e-01,0.000000000000000000e+00,1.411650475418801943e+04,0.000000000000000000e+00,2.949862411027041162e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.110000000000000000e+02,1.326749264290129418e+02,0.000000000000000000e+00,-1.268138089739830576e+01,0.000000000000000000e+00,-1.448365890495036720e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.333281984354164396e-01,0.000000000000000000e+00,1.424862729591393145e+04,0.000000000000000000e+00,2.968120376569264863e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.120000000000000000e+02,1.325067382521291393e+02,0.000000000000000000e+00,-1.266705367158561302e+01,0.000000000000000000e+00,-1.638123882776822788e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.348738588723108534e-01,0.000000000000000000e+00,1.438054479862249173e+04,0.000000000000000000e+00,2.986541938038478293e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.130000000000000000e+02,1.323615424355565438e+02,0.000000000000000000e+00,-1.265479947278573114e+01,0.000000000000000000e+00,-1.798538706604224701e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.365946607001851443e-01,0.000000000000000000e+00,1.451227598541698899e+04,0.000000000000000000e+00,3.005154914417436430e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.140000000000000000e+02,1.322398100836018671e+02,0.000000000000000000e+00,-1.264465049591639279e+01,0.000000000000000000e+00,-1.929149349454428730e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.384609971995365341e-01,0.000000000000000000e+00,1.464384063310033162e+04,0.000000000000000000e+00,3.023983377298055530e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.150000000000000000e+02,1.321417124106869494e+02,0.000000000000000000e+00,-1.263661238334945836e+01,0.000000000000000000e+00,-2.029886390410782105e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.404429973240460039e-01,0.000000000000000000e+00,1.477525928803204624e+04,0.000000000000000000e+00,3.043047588297725724e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.160000000000000000e+02,1.320671331719652812e+02,0.000000000000000000e+00,-1.263066548298864511e+01,0.000000000000000000e+00,-2.101058415293826503e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.425109109810044405e-01,0.000000000000000000e+00,1.490655299239806482e+04,0.000000000000000000e+00,3.062363981459257502e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.170000000000000000e+02,1.320156840888605529e+02,0.000000000000000000e+00,-1.262676636506629535e+01,0.000000000000000000e+00,-2.143332827443754536e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.446354778943404806e-01,0.000000000000000000e+00,1.503774302272478235e+04,0.000000000000000000e+00,3.081945188299195252e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.180000000000000000e+02,1.319867229772450230e+02,0.000000000000000000e+00,-1.262484956729872820e+01,0.000000000000000000e+00,-2.157711500866036237e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.467882746557260032e-01,0.000000000000000000e+00,1.516885064217657782e+04,0.000000000000000000e+00,3.101800102941418118e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.190000000000000000e+02,1.319793742465808464e+02,0.000000000000000000e+00,-1.262482953509416284e+01,0.000000000000000000e+00,-2.145501873851254990e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.489420350935638016e-01,0.000000000000000000e+00,1.529989686792367320e+04,0.000000000000000000e+00,3.121933984567595871e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.200000000000000000e+02,1.319925514057284204e+02,0.000000000000000000e+00,-1.262660272135884831e+01,0.000000000000000000e+00,-2.108284206007651242e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.510709397526754150e-01,0.000000000000000000e+00,1.543090225465128606e+04,0.000000000000000000e+00,3.142348594231204515e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.210000000000000000e+02,1.320249811865213303e+02,0.000000000000000000e+00,-1.263004980914846698e+01,0.000000000000000000e+00,-2.047875814087267432e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.531508710495484760e-01,0.000000000000000000e+00,1.556188669509778447e+04,0.000000000000000000e+00,3.163042362916895399e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.220000000000000000e+02,1.320752288804700640e+02,0.000000000000000000e+00,-1.263503801997056897e+01,0.000000000000000000e+00,-1.966293158636606489e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.551596315147673377e-01,0.000000000000000000e+00,1.569286923835274865e+04,0.000000000000000000e+00,3.184010587582461994e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.230000000000000000e+02,1.321417244775045958e+02,0.000000000000000000e+00,-1.264142347093136820e+01,0.000000000000000000e+00,-1.865712673439089489e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.570771234192707477e-01,0.000000000000000000e+00,1.582386792650895768e+04,0.000000000000000000e+00,3.205245651797844403e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.240000000000000000e+02,1.322227891984942403e+02,0.000000000000000000e+00,-1.264905354507108726e+01,0.000000000000000000e+00,-1.748431214384256601e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.588854889682436489e-01,0.000000000000000000e+00,1.595489965014265181e+04,0.000000000000000000e+00,3.226737267497307585e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
1.250000000000000000e+02,1.323166620249743062e+02,0.000000000000000000e+00,-1.265776924105866463e+01,0.000000000000000000e+00,-1.616826957346085896e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.605692111019387025e-01,0.000000000000000000e+00,1.608598002297752646e+04,0.000000000000000000e+00,3.248472734287667208e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
