t,u,v,w,p,q,r,phi,theta,psi,north,east,down,aileron,elevator,rudder,throttle1,throttle2
1.230000000000000000e+02,1.627699549592525159e+02,1.555729167666840274e-01,-1.517166749414356985e+01,-3.846548479857572062e-02,6.279741504469191216e-02,-4.227233837329346516e-02,-1.008378144277902511e+00,-4.659386990371909287e-01,-9.527523140726456674e+00,-8.515692202988865347e+02,-3.033063184647496655e+03,8.194994032158101618e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.240000000000000000e+02,1.628453422942376960e+02,1.559862355020054103e-01,-1.517882668087698939e+01,-3.849031448856213983e-02,6.289213861900658231e-02,-4.220737929075138450e-02,-1.008688291791908220e+00,-4.681751278501094515e-01,-9.612290424411721546e+00,-9.972589967273260072e+02,-2.999203797728042446e+03,8.260950178352471994e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.250000000000000000e+02,1.629356325390503173e+02,1.564117466378900922e-01,-1.518727367718178378e+01,-3.851346007077237343e-02,6.298892632795602409e-02,-4.213450011869145084e-02,-1.008791932598827712e+00,-4.703176641590973706e-01,-9.697200873786501418e+00,-1.139485074249841318e+03,-2.953129248296252626e+03,8.327268948006199935e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.260000000000000000e+02,1.630389353612416699e+02,1.568430817524094356e-01,-1.519683713052375573e+01,-3.853468946469129630e-02,6.308644584853631554e-02,-4.205508060983283170e-02,-1.008697731906259998e+00,-4.723441302697680144e-01,-9.782248162546093084e+00,-1.277236950343744411e+03,-2.895158043932551209e+03,8.393938244118766306e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.270000000000000000e+02,1.631532930976194962e+02,1.572741688381646130e-01,-1.520734042132227160e+01,-3.855381134857460701e-02,6.318342804123251721e-02,-4.197051128284584598e-02,-1.008416467917712112e+00,-4.742349289851111593e-01,-9.867424449609867310e+00,-1.409531168511391115e+03,-2.825692496845028018e+03,8.460942265310019138e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.280000000000000000e+02,1.632767091922522980e+02,1.576993030533868356e-01,-1.521860417784278319e+01,-3.857067567964857918e-02,6.327868020735209764e-02,-4.188217267331902083e-02,-1.007960814341974931e+00,-4.759731636697818735e-01,-9.952720528541236789e+00,-1.535418316981979842e+03,-2.745216834219849261e+03,8.528261876232081704e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.290000000000000000e+02,1.634071756303059146e+02,1.581132057526593582e-01,-1.523044869278711388e+01,-3.858517341355011121e-02,6.337109738570044504e-02,-4.179141621463770828e-02,-1.007345102435781348e+00,-4.775447182177482430e-01,-1.003812599677662476e+01,-1.653989975108054068e+03,-2.654294695516998217e+03,8.595875000198167982e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.300000000000000000e+02,1.635426990599063117e+02,1.585110717187498131e-01,-1.524269621555715482e+01,-3.859723549842623141e-02,6.345967167005159282e-02,-4.169954697695005263e-02,-1.006585066322388755e+00,-4.789382976658819735e-01,-1.012362944142360099e+01,-1.764385545047089408e+03,-2.553565999005951198e+03,8.663757028917105345e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.310000000000000000e+02,1.636813253305672902e+02,1.588886048416745245e-01,-1.525517309736990512e+01,-3.860683123275066020e-02,6.354349956807972544e-02,-4.160780842206808494e-02,-1.005697575806493660e+00,-4.801454306795868709e-01,-1.020921863783144445e+01,-1.865798900911519240e+03,-2.443743168168241937e+03,8.731881244158117624e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.320000000000000000e+02,1.638211622146941977e+02,1.592420427603961630e-01,-1.526771176971105426e+01,-3.861396608435179595e-02,6.362178745570887251e-02,-4.151736926581695020e-02,-1.004700361266276820e+00,-4.811604355932775356e-01,-1.029488075672591130e+01,-1.957484783604873201e+03,-2.325606718033049219e+03,8.800219246144177305e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.330000000000000000e+02,1.639604001174664916e+02,1.595681711935471314e-01,-1.528015253997000578e+01,-3.861867907176839282e-02,6.369385520801000566e-02,-4.142931247918316129e-02,-1.003611735424297491e+00,-4.819803521128138701e-01,-1.038060257545249243e+01,-2.038764867231499693e+03,-2.200000211771014165e+03,8.868741383492922978e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.340000000000000000e+02,1.640973306192915970e+02,1.598643288389728356e-01,-1.529234519144596760e+01,-3.862103980845398021e-02,6.375913810893858724e-02,-4.134462640714282877e-02,-1.002450316866660307e+00,-4.826048411726678866e-01,-1.046637068879788401e+01,-2.109033422407192575e+03,-2.067824608632650779e+03,8.937417179598156508e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.350000000000000000e+02,1.642303627333686507e+02,1.601284038209695726e-01,-1.530415037820582747e+01,-3.862114530624562864e-02,6.381718715777813522e-02,-4.126419794016526754e-02,-1.001234760089981801e+00,-4.830360557812032885e-01,-1.055217171495655037e+01,-2.167762503078416557e+03,-1.930032035244365261e+03,9.006215750477893380e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.360000000000000000e+02,1.643580367981605548e+02,1.603588227144906175e-01,-1.531544080846757439e+01,-3.861911662767861936e-02,6.386766790070110000e-02,-4.118880763839879305e-02,-9.999834966130866087e-01,-4.832784859767172425e-01,-1.063799249246835998e+01,-2.214506586583402623e+03,-1.787619023024021772e+03,9.075106209311019484e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.370000000000000000e+02,1.644790359602884280e+02,1.605545331840496637e-01,-1.532610221324527089e+01,-3.861509546793102238e-02,6.391035792210596200e-02,-4.111912668228322881e-02,-9.987144913087235842e-01,-4.833387812492231372e-01,-1.072382026435549918e+01,-2.248906601597487679e+03,-1.641619264714213614e+03,9.144058053145139638e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.380000000000000000e+02,1.645921952371617181e+02,1.607149812491206753e-01,-1.533603409989183142e+01,-3.860924073713555005e-02,6.394514313308362341e-02,-4.105571550524353408e-02,-9.974450176108544674e-01,-4.832255539539259126e-01,-1.080964284620618621e+01,-2.270693285173803361e+03,-1.493095952439955681e+03,9.213041527583132847e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.390000000000000000e+02,1.646965081802499924e+02,1.608400841352826960e-01,-1.534515029289368648e+01,-3.860172520315425376e-02,6.397201299425042675e-02,-4.099902395335415506e-02,-9.961914546617105515e-01,-4.829491673491451142e-01,-1.089544877555956859e+01,-2.279689818138071587e+03,-1.343133767995882408e+03,9.282027965641618721e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.400000000000000000e+02,1.647911311890474053e+02,1.609301995984976918e-01,-1.535337926678439402e+01,-3.859273224419677156e-02,6.399105480799627266e-02,-4.094939281240889128e-02,-9.949691088095495850e-01,-4.825215119331532354e-01,-1.098122744060685285e+01,-2.275813697393983603e+03,-1.192830603016166151e+03,9.350990097416908611e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.410000000000000000e+02,1.648753855523263780e+02,1.609860925257469988e-01,-1.536066427834081161e+01,-3.858245275033734406e-02,6.400244721149438154e-02,-4.090705654355854953e-02,-9.937920611837689489e-01,-4.819557737321672475e-01,-1.106696918690535547e+01,-2.259077813975863137e+03,-1.043289092089261658e+03,9.419902327684509146e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.420000000000000000e+02,1.649487573170931114e+02,1.610088995247548893e-01,-1.536696330729287929e+01,-3.857108220336455395e-02,6.400645299720053583e-02,-4.087214707345478149e-02,-9.926730423885008481e-01,-4.812661981087035801e-01,-1.115266540147328556e+01,-2.229590716654048720e+03,-8.956080456166640715e+02,9.488740979089179746e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.430000000000000000e+02,1.650108951066771397e+02,1.610000921239799765e-01,-1.537224881660815079e+01,-3.855881795573021936e-02,6.400341138238778427e-02,-4.084469849256674306e-02,-9.916233346960350303e-01,-4.804678525206766970e-01,-1.123830857426564478e+01,-2.187556052246972740e+03,-7.508738712076773254e+02,9.557484499142174172e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.440000000000000000e+02,1.650616060275758628e+02,1.609614391155473057e-01,-1.537650734500179439e+01,-3.854585672179599437e-02,6.399372984387675933e-02,-4.082465252500117048e-02,-9.906527015101219691e-01,-4.795763914734932354e-01,-1.132389233760300939e+01,-2.133271185211230204e+03,-6.101520726385184616e+02,9.626113629820076312e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.450000000000000000e+02,1.651008498200315273e+02,1.608949684918000722e-01,-1.537973894566792055e+01,-3.853239228819194812e-02,6.397787562872300771e-02,-4.081186464386615115e-02,-9.897693433240742911e-01,-4.786078266775959933e-01,-1.140941148461771171e+01,-2.067125010266370282e+03,-4.744789139301693126e+02,9.694611539142773836e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.460000000000000000e+02,1.651287314198720253e+02,1.608029293528405179e-01,-1.538195648633004886e+01,-3.851861344490283001e-02,6.395636704634975744e-02,-4.080611071721726435e-02,-9.889798789317563177e-01,-4.775783051607019325e-01,-1.149486196818511985e+01,-1.989594982484621141e+03,-3.448533330151961991e+02,9.762963914684942210e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.470000000000000000e+02,1.651454921089515153e+02,1.606877540994651465e-01,-1.538318482656995023e+01,-3.850470213466426067e-02,6.392976464253316560e-02,-4.080709408029579988e-02,-9.882893502677948527e-01,-4.765038977958777622e-01,-1.158024088211601565e+01,-1.901243399187871773e+03,-2.222291849165405040e+02,9.831159019533622995e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.480000000000000000e+02,1.651514994386633646e+02,1.605520211740090464e-01,-1.538345988901956041e+01,-3.849083181529779074e-02,6.389866235073754508e-02,-4.081445293965067778e-02,-9.877012489583992805e-01,-4.754004004018573259e-01,-1.166554642659981589e+01,-1.802712976934123617e+03,-1.075078885373439590e+02,9.899187711733637116e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.490000000000000000e+02,1.651472361155622082e+02,1.603984185709156629e-01,-1.538282764139712278e+01,-3.847716602764044563e-02,6.386367871153987574e-02,-4.082776802350203404e-02,-9.872175624535280969e-01,-4.742831492583995390e-01,-1.175077786001205737e+01,-1.694721774676132100e+03,-1.531544276025726958e+00,9.967043428751980173e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.500000000000000000e+02,1.651332880402421495e+02,1.602297083088406182e-01,-1.538134300654556341e+01,-3.846385716060565785e-02,6.382544824618922863e-02,-4.084657040015990392e-02,-9.868388374789022199e-01,-4.731668525639319278e-01,-1.183593543924201974e+01,-1.578057520716741237e+03,9.492341802947207441e+01,1.003472213893424669e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.510000000000000000e+02,1.651103316904049336e+02,1.600486920358766274e-01,-1.537906871759748384e+01,-3.845104540450555025e-02,6.378461306562557831e-02,-4.087034939238384096e-02,-9.865642584841540774e-01,-4.720654390511835885e-01,-1.192102035066820243e+01,-1.453571406297686281e+03,1.811520096153970769e+02,1.010222226231336936e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.520000000000000000e+02,1.650791210366637358e+02,1.598581779277142290e-01,-1.537607413516084875e+01,-3.843885788392861075e-02,6.374181479144408469e-02,-4.089856052028068012e-02,-9.863917387613643228e-01,-4.709919246739073806e-01,-1.200603463382318381e+01,-1.322171412518528768e+03,2.565258291786126961e+02,1.016954456345825201e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.530000000000000000e+02,1.650404741752154507e+02,1.596609490336189652e-01,-1.537243404300401117e+01,-3.842740796204183185e-02,6.369768686022542203e-02,-4.093063340880972317e-02,-9.863180219558024264e-01,-4.699582979879744493e-01,-1.209098109965845858e+01,-1.184815239812100799e+03,3.204975512802694766e+02,1.023669201931451425e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.540000000000000000e+02,1.649952598552482925e+02,1.594597332251104782e-01,-1.536822743813353220e+01,-3.841679470903016508e-02,6.365284727727785197e-02,-4.096597959837566805e-02,-9.863387917772954427e-01,-4.689754245759669149e-01,-1.217586324515715468e+01,-1.042502910465021387e+03,3.726047315264877966e+02,1.030366966518967274e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.550000000000000000e+02,1.649443840709941469e+02,1.592571749055238794e-01,-1.536353633041827749e+01,-3.840710252836258831e-02,6.360789188007028028e-02,-4.100400019858229522e-02,-9.864487878363105144e-01,-4.680529706079158969e-01,-1.226068516586002488e+01,-8.962691147640739473e+02,4.124729115942199655e+02,1.037048442217119009e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.560000000000000000e+02,1.648887768788678727e+02,1.590558086428382478e-01,-1.535844456603399699e+01,-3.839840093553290035e-02,6.356338816542785042e-02,-4.104409332626934165e-02,-9.866419256645421187e-01,-4.671993453932850038e-01,-1.234545146767893264e+01,-7.471753703969701519e+02,4.398180150092511553e+02,1.043714490933967681e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.570000000000000000e+02,1.648293795893328593e+02,1.588580348919900742e-01,-1.535303668800109378e+01,-3.839074448478101836e-02,6.351986972785217400e-02,-4.108566126974972504e-02,-9.869114191276778802e-01,-4.664216625613833989e-01,-1.243016717918135861e+01,-5.963020628855699670e+02,4.544480318227167004e+02,1.050366124415441118e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.580000000000000000e+02,1.647671324711688783e+02,1.586660979740451283e-01,-1.534739684598063469e+01,-3.838417283992089785e-02,6.347783134915656322e-02,-4.112811732201055587e-02,-9.872499035916002530e-01,-4.657257193093622960e-01,-1.251483766534679631e+01,-4.447404322404539130e+02,4.562639968775651482e+02,1.057004483434848953e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.590000000000000000e+02,1.647029630928774679e+02,1.584820664771475485e-01,-1.534160776629688527e+01,-3.837871098574716783e-02,6.343772477191038373e-02,-4.117089222681546284e-02,-9.876495583573766668e-01,-4.651159929787593295e-01,-1.259946854362696911e+01,-2.935845678631724809e+02,4.452602721472388794e+02,1.063630816458166009e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.600000000000000000e+02,1.646377754122148076e+02,1.583078162364784103e-01,-1.533574979188618137e+01,-3.837436957648054925e-02,6.339995518109188544e-02,-4.121344018341203952e-02,-9.881022270310867439e-01,-4.645956540630026277e-01,-1.268406560299050412e+01,-1.439234701507299690e+02,4.215241486395348147e+02,1.070246458096594870e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.610000000000000000e+02,1.645724397104713148e+02,1.581450160370445612e-01,-1.532990000054813784e+01,-3.837114541733747247e-02,6.336487840984705855e-02,-4.125524435812288199e-02,-9.885995346390851202e-01,-4.641665946090403061e-01,-1.276863472650157227e+01,3.166766567278644473e+00,3.852347875947455123e+02,1.076852807640904393e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.620000000000000000e+02,1.645077834532923191e+02,1.579951161632324463e-01,-1.532413140851326183e+01,-3.836902207455800823e-02,6.333279887649291562e-02,-4.129582185465286576e-02,-9.891330004359834005e-01,-4.638294708560070645e-01,-1.285318181787143565e+01,1.466305990610109689e+02,3.366615242024706731e+02,1.083451307951901254e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.630000000000000000e+02,1.644445831447315243e+02,1.578593398929239999e-01,-1.531851226495785490e+01,-3.836797060813428029e-02,6.330396825096323843e-02,-4.133472809958774891e-02,-9.896941454805296967e-01,-4.635837588522303543e-01,-1.293771273233193853e+01,2.854404614185449418e+02,2.761615598734948662e+02,1.090043424958822652e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.640000000000000000e+02,1.643835572260135223e+02,1.577386780016293011e-01,-1.531310544170833055e+01,-3.836795042008227935e-02,6.327858483993127614e-02,-4.137156060534193797e-02,-9.902745941735091595e-01,-4.634278217086329477e-01,-1.302223321210892770e+01,4.186039294559852806e+02,2.041770713085161617e+02,1.096630627992986592e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.650000000000000000e+02,1.643253600553280478e+02,1.576338863045202709e-01,-1.530796792099986092e+01,-3.836891020948540731e-02,6.325679367099600048e-02,-4.140596207970870940e-02,-9.908661690621031193e-01,-4.633589870814126543e-01,-1.310674882671947650e+01,5.451705839077053497e+02,1.212317662948928501e+02,1.103214371158330141e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.660000000000000000e+02,1.642705769900427697e+02,1.575454862223848729e-01,-1.530315038280322781e+01,-3.837078902376834383e-02,6.323868724774789341e-02,-4.143762285910373294e-02,-9.914609783175758473e-01,-4.633736334295245340e-01,-1.319126491827652181e+01,6.642385363001376390e+02,2.792691743536293103e+01,1.109796075914001813e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.670000000000000000e+02,1.642197205781700404e+02,1.574737683125299881e-01,-1.529869689192404358e+01,-3.837351739384606275e-02,6.322430693940386814e-02,-4.146628265141560216e-02,-9.920514953887284992e-01,-4.634672835626305054e-01,-1.327578655195537216e+01,7.749605844259053811e+02,-7.506309402806770947e+01,1.116377115017435062e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.680000000000000000e+02,1.641732278519061481e+02,1.574187986594820787e-01,-1.529464468382504094e+01,-3.837701853904368354e-02,6.321364496117592990e-02,-4.149173158389323629e-02,-9.926306304234283617e-01,-4.636347039825133853e-01,-1.336031847175490128e+01,8.765499670350733368e+02,-1.869956913843127495e+02,1.122958797949736982e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.690000000000000000e+02,1.641314587027263201e+02,1.573804279740680934e-01,-1.529102404693658457e+01,-3.838120962607266540e-02,6.320664689477525910e-02,-4.151381056147174231e-02,-9.931917931359639518e-01,-4.638700085250183069e-01,-1.344486506166927064e+01,9.682856897571430181e+02,-3.070654390745552860e+02,1.129542357919112692e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.700000000000000000e+02,1.640946953050034267e+02,1.573583032052211783e-01,-1.528785829811701014e+01,-3.838600306500778575e-02,6.320321469258298464e-02,-4.153241095108330116e-02,-9.937289468801624448e-01,-4.641667648298768434e-01,-1.352943031237033544e+01,1.049517396390795284e+03,-4.344097686182935263e+02,1.136128940512738336e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.710000000000000000e+02,1.640631425435485653e+02,1.573518814279970535e-01,-1.528516384691179475e+01,-3.839130782419065968e-02,6.320321010416458940e-02,-4.154747361753993729e-02,-9.942366537683310357e-01,-4.645181022016120487e-01,-1.361401779348417485e+01,1.119669761594548163e+03,-5.681150590485683551e+02,1.142719594043203324e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.720000000000000000e+02,1.640369293899601075e+02,1.573604457352887342e-01,-1.528295034334998093e+01,-3.839703074537088173e-02,6.320645846006124613e-02,-4.155898734620876861e-02,-9.947101107550359034e-01,-4.649168194753181549e-01,-1.369863063152511451e+01,1.178246382739807132e+03,-7.072230363074975230e+02,1.149315261612571703e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.730000000000000000e+02,1.640161111633124449e+02,1.573831228309351127e-01,-1.528122090321419435e+01,-3.840307784022763821e-02,6.321275274521423460e-02,-4.156698669665325613e-02,-9.951451766833302459e-01,-4.653554915655035429e-01,-1.378327149352527492e+01,1.224833150317175068e+03,-8.507374551537747038e+02,1.155916774895401977e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.740000000000000000e+02,1.640006726025964952e+02,1.574189019991296679e-01,-1.527997240403423085e+01,-3.840935554971361410e-02,6.322185789300741043e-02,-4.157154933942407843e-02,-9.955383903697181402e-01,-4.658265734532772151e-01,-1.386794257636625716e+01,1.259101077891993782e+03,-9.976310260645665267e+02,1.162524849621837348e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.750000000000000000e+02,1.639905316715032200e+02,1.574666551100564194e-01,-1.527919584448708434e+01,-3.841577194843356219e-02,6.323351523074230429e-02,-4.157279293503489404e-02,-9.958869798831210263e-01,-4.663225004556997288e-01,-1.395264560178140734e+01,1.280808574262288175e+03,-1.146852548370037994e+03,1.169140082723162413e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.760000000000000000e+02,1.639855440106599076e+02,1.575251573146991824e-01,-1.527887675944135104e+01,-3.842223787748474256e-02,6.324744700835617517e-02,-4.157087161967451538e-02,-9.961888632522536424e-01,-4.668357837197640858e-01,-1.403738181695206677e+01,1.289803142256315368e+03,-1.297334209452308187e+03,1.175762951085135137e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.770000000000000000e+02,1.639855079483059512e+02,1.575931080828336384e-01,-1.527899568256134799e+01,-3.842866799081058604e-02,6.326336094429528545e-02,-4.156597216626405772e-02,-9.964426409146983632e-01,-4.673590999907266119e-01,-1.412215200057016951e+01,1.286022490586890854e+03,-1.447999008301754657e+03,1.182393811838917281e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.780000000000000000e+02,1.639901699776366115e+02,1.576691522470574924e-01,-1.527952864818579037e+01,-3.843498170208890091e-02,6.328095472556231893e-02,-4.155830989199846975e-02,-9.966475802988227217e-01,-4.678853748188430139e-01,-1.420695647418335739e+01,1.269495047416326088e+03,-1.597768260097178654e+03,1.189032904105567468e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.790000000000000000e+02,1.639992306076184434e+02,1.577519007315118238e-01,-1.528044772411276497e+01,-3.844110402141257682e-02,6.329992040297431621e-02,-4.154812438450683487e-02,-9.968035930055153537e-01,-4.684078584883492047e-01,-1.429179511857897467e+01,1.240339866828524009e+03,-1.745569136820492986e+03,1.195680352097890136e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.800000000000000000e+02,1.640123504939584507e+02,1.578399506662340190e-01,-1.528172156695428008e+01,-3.844696627346324419e-02,6.331994862743221819e-02,-4.153567511825988906e-02,-9.969112051292545740e-01,-4.689201940761315579e-01,-1.437666739490201273e+01,1.198765922289388755e+03,-1.890342197299687314e+03,1.202336169472844813e+04,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
